source_file	source_root	file_kind	source_unit	selection	selected_roots	direct_importers	active_imports	commented_imports	substantive	prose_words	headings	construct_counts	labels	named_items	unit_start_line	unit_end_line	file_lines	file_words	coverage_status	coverage_basis	formalolp_evidence	formal_declarations	audit_note
first-order-logic/completeness/maximally-consistent-sets.tex	first-order-logic	section	section	orphan_or_unselected	-	-	0	0	yes	537	Maximally Consistent Sets of \usetoken{P	defn=1;prop=1;prob=1;proof=1;explain=2	mcs;prop:mcs;prop:mcs-prov-in;prop:mcs-either-or;prop:mcs-and;prop:mcs-or;prop:mcs-if	defn:Maximally consistent set#mcs;prop:_#prop:mcs,prop:mcs-prov-in,prop:mcs-either-or,prop:mcs-and,prop:mcs-or,prop:mcs-if	1	167	168	1113	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
first-order-logic/completeness/maximally-consistent-sets.tex	first-order-logic	unit	defn#1; label=mcs	orphan_or_unselected	-	-	0	0	yes	537	Maximally Consistent Sets of \usetoken{P	-	mcs	defn#1; label=mcs	16	23	168	1113	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
first-order-logic/completeness/maximally-consistent-sets.tex	first-order-logic	unit	prop#1; label=prop:mcs	orphan_or_unselected	-	-	0	0	yes	537	Maximally Consistent Sets of \usetoken{P	-	prop:mcs	prop#1; label=prop:mcs	53	72	168	1113	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
first-order-logic/completeness/maximally-consistent-sets.tex	first-order-logic	unit	prob#1	orphan_or_unselected	-	-	0	0	yes	537	Maximally Consistent Sets of \usetoken{P	-	-	prob#1	163	165	168	1113	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
first-order-logic/completeness/outline.tex	first-order-logic	section	section	selected	first-order-logic;propositional-logic	first-order-logic/completeness/completeness.tex	0	0	yes	1110	Outline of the Proof	-	-	-	1	170	171	1627	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
first-order-logic/first-order-logic.tex	first-order-logic	part	section	selected	first-order-logic	content.tex	11	0	yes	129	fol	editorial=1	-	-	1	59	60	211	structural_container	aggregator	-	-	Aggregator/editorial import container; child source files are audited separately.
first-order-logic/introduction/first-order-logic.tex	first-order-logic	section	section	selected	first-order-logic	first-order-logic/introduction/introduction.tex	0	0	yes	578	First-Order Logic	-	-	-	1	88	89	771	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
first-order-logic/introduction/formulas.tex	first-order-logic	section	section	selected	first-order-logic	first-order-logic/introduction/introduction.tex	0	0	yes	461	\usetoken{P	defn=1	fmls-atom;fmls-not;fmls-ex;fmls-limit	defn:_#fmls-atom,fmls-not,fmls-ex,fmls-limit	1	89	90	739	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
first-order-logic/introduction/formulas.tex	first-order-logic	unit	defn#1; label=fmls-atom	selected	first-order-logic	first-order-logic/introduction/introduction.tex	0	0	yes	461	\usetoken{P	-	fmls-atom	defn#1; label=fmls-atom	35	52	90	739	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
first-order-logic/introduction/introduction.tex	first-order-logic	chapter	section	selected	first-order-logic	first-order-logic/first-order-logic.tex	9	0	no	6	fol	-	-	-	1	30	31	48	structural_container	aggregator	-	-	Aggregator/editorial import container; child source files are audited separately.
first-order-logic/introduction/models-theories.tex	first-order-logic	section	section	selected	first-order-logic	first-order-logic/introduction/introduction.tex	0	0	yes	456	Models and Theories	-	-	-	1	70	71	637	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
first-order-logic/introduction/satisfaction.tex	first-order-logic	section	section	selected	first-order-logic	first-order-logic/introduction/introduction.tex	0	0	yes	578	Satisfaction	-	-	-	1	114	115	1080	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
first-order-logic/introduction/semantic-notions.tex	first-order-logic	section	section	selected	first-order-logic	first-order-logic/introduction/introduction.tex	0	0	yes	308	Semantic Notions	-	-	-	1	48	49	394	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
first-order-logic/introduction/sentences.tex	first-order-logic	section	section	selected	first-order-logic	first-order-logic/introduction/introduction.tex	0	0	yes	347	\usetoken{P	-	-	-	1	58	59	459	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
first-order-logic/introduction/soundness-completeness.tex	first-order-logic	section	section	selected	first-order-logic	first-order-logic/introduction/introduction.tex	0	0	yes	442	Soundness and Completeness	-	-	-	1	68	69	551	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
first-order-logic/introduction/substitution.tex	first-order-logic	section	section	selected	first-order-logic	first-order-logic/introduction/introduction.tex	0	0	yes	285	Substitution	-	-	-	1	47	48	405	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
first-order-logic/introduction/syntax.tex	first-order-logic	section	section	selected	first-order-logic	first-order-logic/introduction/introduction.tex	0	0	yes	369	Syntax	-	-	-	1	54	55	499	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
first-order-logic/models-theories/expressing-props-of-structures.tex	first-order-logic	section	section	selected	first-order-logic	first-order-logic/models-theories/models-theories.tex	0	0	yes	289	Expressing Properties of \printtoken{P	defn=1;ex=1;explain=1	-	defn:Model of a set	1	65	66	493	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
first-order-logic/models-theories/expressing-props-of-structures.tex	first-order-logic	unit	defn#1	selected	first-order-logic	first-order-logic/models-theories/models-theories.tex	0	0	yes	289	Expressing Properties of \printtoken{P	-	-	defn#1	39	43	66	493	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
first-order-logic/models-theories/expressing-props-of-structures.tex	first-order-logic	unit	ex#1	selected	first-order-logic	first-order-logic/models-theories/models-theories.tex	0	0	yes	289	Expressing Properties of \printtoken{P	-	-	ex#1	45	63	66	493	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
first-order-logic/models-theories/expressing-relations.tex	first-order-logic	section	section	selected	first-order-logic	first-order-logic/models-theories/models-theories.tex	0	0	yes	444	Expressing Relations in \article{structure	defn=1;ex=1;prob=3;explain=2	-	-	1	122	123	840	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
first-order-logic/models-theories/expressing-relations.tex	first-order-logic	unit	defn#1	selected	first-order-logic	first-order-logic/models-theories/models-theories.tex	0	0	yes	444	Expressing Relations in \article{structure	-	-	defn#1	42	53	123	840	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
first-order-logic/models-theories/expressing-relations.tex	first-order-logic	unit	ex#1	selected	first-order-logic	first-order-logic/models-theories/models-theories.tex	0	0	yes	444	Expressing Relations in \article{structure	-	-	ex#1	55	67	123	840	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
first-order-logic/models-theories/expressing-relations.tex	first-order-logic	unit	prob#1	selected	first-order-logic	first-order-logic/models-theories/models-theories.tex	0	0	yes	444	Expressing Relations in \article{structure	-	-	prob#1	80	88	123	840	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
first-order-logic/models-theories/expressing-relations.tex	first-order-logic	unit	prob#2	selected	first-order-logic	first-order-logic/models-theories/models-theories.tex	0	0	yes	444	Expressing Relations in \article{structure	-	-	prob#2	90	99	123	840	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
first-order-logic/models-theories/expressing-relations.tex	first-order-logic	unit	prob#3	selected	first-order-logic	first-order-logic/models-theories/models-theories.tex	0	0	yes	444	Expressing Relations in \article{structure	-	-	prob#3	101	119	123	840	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
first-order-logic/models-theories/introduction.tex	first-order-logic	section	section	selected	first-order-logic	first-order-logic/models-theories/models-theories.tex	0	0	yes	706	Introduction	defn=1;explain=2	-	-	1	101	102	853	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
first-order-logic/models-theories/introduction.tex	first-order-logic	unit	defn#1	selected	first-order-logic	first-order-logic/models-theories/models-theories.tex	0	0	yes	706	Introduction	-	-	defn#1	28	35	102	853	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
first-order-logic/models-theories/models-theories.tex	first-order-logic	chapter	section	selected	first-order-logic	first-order-logic/first-order-logic.tex	6	0	no	5	fol	-	-	-	1	24	25	44	structural_container	aggregator	-	-	Aggregator/editorial import container; child source files are audited separately.
first-order-logic/models-theories/set-theory.tex	first-order-logic	section	section	selected	first-order-logic	first-order-logic/models-theories/models-theories.tex	0	0	yes	877	The Theory of Sets	prob=1	-	-	1	182	183	1522	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
first-order-logic/models-theories/set-theory.tex	first-order-logic	unit	prob#1	selected	first-order-logic	first-order-logic/models-theories/models-theories.tex	0	0	yes	877	The Theory of Sets	-	-	prob#1	173	181	183	1522	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
first-order-logic/models-theories/size-of-structures.tex	first-order-logic	section	section	selected	first-order-logic	first-order-logic/models-theories/models-theories.tex	0	0	yes	157	Expressing the Size of \printtoken{P	prop=3;explain=1	-	-	1	72	73	378	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
first-order-logic/models-theories/size-of-structures.tex	first-order-logic	unit	prop#1	selected	first-order-logic	first-order-logic/models-theories/models-theories.tex	0	0	yes	157	Expressing the Size of \printtoken{P	-	-	prop#1	21	37	73	378	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
first-order-logic/models-theories/size-of-structures.tex	first-order-logic	unit	prop#2	selected	first-order-logic	first-order-logic/models-theories/models-theories.tex	0	0	yes	157	Expressing the Size of \printtoken{P	-	-	prop#2	39	54	73	378	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
first-order-logic/models-theories/size-of-structures.tex	first-order-logic	unit	prop#3	selected	first-order-logic	first-order-logic/models-theories/models-theories.tex	0	0	yes	157	Expressing the Size of \printtoken{P	-	-	prop#3	56	61	73	378	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
first-order-logic/models-theories/theories.tex	first-order-logic	section	section	selected	first-order-logic	first-order-logic/models-theories/models-theories.tex	0	0	yes	544	Examples of First-Order Theories	ex=5	-	-	1	143	144	1059	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
first-order-logic/models-theories/theories.tex	first-order-logic	unit	ex#1	selected	first-order-logic	first-order-logic/models-theories/models-theories.tex	0	0	yes	544	Examples of First-Order Theories	-	-	ex#1	13	27	144	1059	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
first-order-logic/models-theories/theories.tex	first-order-logic	unit	ex#2	selected	first-order-logic	first-order-logic/models-theories/models-theories.tex	0	0	yes	544	Examples of First-Order Theories	-	-	ex#2	29	38	144	1059	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
first-order-logic/models-theories/theories.tex	first-order-logic	unit	ex#3	selected	first-order-logic	first-order-logic/models-theories/models-theories.tex	0	0	yes	544	Examples of First-Order Theories	-	-	ex#3	40	60	144	1059	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
first-order-logic/models-theories/theories.tex	first-order-logic	unit	ex#4	selected	first-order-logic	first-order-logic/models-theories/models-theories.tex	0	0	yes	544	Examples of First-Order Theories	-	-	ex#4	62	100	144	1059	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
